date,week,sunrise_hour,sunrise_min,sunrise_sec,sunset_hour,sunset_min,sunset_sec,season,is_holiday,is_weekend,snow,snowdepth,temp,precip,precipprob,preciptype,windgust,winddir,solarradiation,moonphase,conditions,Offense Count
2010-11-29,Monday,6,57,43,17,21,47,Autumn,0,0,0.0,0.0,71.9,0.019,100,rain,22.9,172.0,141.3,0.79,rain,418
2013-06-07,Friday,6,20,31,20,20,28,Summer,0,0,0.0,0.0,78.9,0.0,0,none,17.2,11.6,335.7,0.97,cloudy,371
2014-04-03,Thursday,7,8,26,19,41,22,Spring,0,0,0.0,0.0,72.8,0.002,100,rain,24.2,155.7,,0.13,rain,394
2019-11-27,Wednesday,6,55,56,17,22,2,Autumn,0,0,0.0,0.0,67.4,0.008,100,rain,39.1,15.2,112.8,0.04,rain,710
2016-10-12,Wednesday,7,21,34,18,53,35,Autumn,0,0,0.0,0.0,79.2,0.0,0,none,19.7,110.8,222.1,0.39,cloudy,373
2013-01-21,Monday,7,16,14,17,49,51,Winter,1,0,0.0,0.0,60.2,0.0,0,none,0.0,199.1,146.2,0.32,cloudy,375
2016-04-09,Saturday,7,0,53,19,45,16,Spring,0,1,0.0,0.0,68.7,0.0,0,none,24.6,102.5,186.1,0.08,cloudy,350
2019-08-07,Wednesday,6,44,24,20,9,44,Summer,0,0,0.0,0.0,88.1,0.0,0,none,18.3,195.7,231.7,0.25,cloudy,643
2018-03-04,Sunday,6,43,49,18,22,51,Spring,0,1,0.0,0.0,70.5,0.004,100,rain,24.2,128.1,25.1,0.59,rain,288
2018-10-26,Friday,7,30,37,18,39,47,Autumn,0,0,0.0,0.0,65.8,0.0,0,none,17.2,310.5,148.4,0.57,clear,760
2018-12-16,Sunday,7,10,0,17,24,23,Winter,0,1,0.0,0.0,57.5,0.0,0,none,0.0,1.1,114.5,0.31,clear,688
2011-03-22,Tuesday,7,23,7,19,34,3,Spring,0,0,0.0,0.0,71.7,0.0,0,none,32.0,169.3,275.4,0.6,cloudy,345
2016-01-23,Saturday,7,15,48,17,50,57,Winter,0,1,0.0,0.0,46.0,0.0,0,none,17.2,317.2,195.1,0.5,clear,298
2011-03-29,Tuesday,7,14,42,19,38,14,Spring,0,0,0.0,0.0,69.6,0.0,0,none,24.2,75.2,127.9,0.84,cloudy,294
2014-02-13,Thursday,7,2,42,18,9,2,Winter,0,0,0.0,0.0,50.0,0.0,0,none,0.0,264.6,,0.46,clear,342
2022-01-18,Tuesday,7,17,7,17,47,7,Winter,0,0,0.0,0.0,61.6,0.0,0,none,31.1,163.1,85.2,0.53,cloudy,700
2021-04-13,Tuesday,6,56,40,19,47,35,Spring,0,0,0.0,0.7,74.9,0.016,100,rain,36.1,105.3,39.8,0.05,rain,698
2010-01-15,Friday,7,17,41,17,44,28,Winter,0,0,0.0,0.0,52.9,0.051,100,rain,31.1,50.0,30.4,0.0,rain,459
2017-01-28,Saturday,7,13,22,17,55,57,Winter,0,1,0.0,0.0,52.5,0.0,0,none,20.6,296.4,162.6,0.03,cloudy,340
2012-08-03,Friday,6,42,25,20,12,23,Summer,0,0,0.0,0.0,87.1,0.0,0,none,19.5,205.1,321.2,0.55,clear,354
2010-09-05,Sunday,7,0,44,19,39,3,Autumn,0,1,0.0,0.0,80.4,0.0,0,none,23.9,89.2,284.4,0.91,clear,309
2018-09-09,Sunday,7,2,54,19,34,8,Autumn,0,1,0.0,0.0,79.0,0.143,100,rain,26.4,281.8,105.0,0.0,rain,655
2010-12-27,Monday,7,15,23,17,29,55,Winter,0,0,0.0,0.0,44.1,0.0,0,none,26.0,98.9,155.6,0.75,cloudy,322
2022-08-26,Friday,6,55,26,19,50,38,Summer,0,0,0.0,0.0,82.5,0.315,100,rain,24.2,182.9,110.7,0.98,rain,770
2021-08-21,Saturday,6,52,47,19,55,50,Summer,0,1,0.0,0.0,85.5,0.0,0,none,24.2,159.4,67.7,0.47,cloudy,784
2016-03-19,Saturday,7,25,46,19,32,41,Spring,0,1,0.0,0.0,61.6,0.001,100,rain,31.4,330.0,158.1,0.37,rain,292
2013-05-27,Monday,6,22,44,20,14,53,Spring,1,0,0.0,0.0,79.0,0.0,0,none,24.4,158.0,330.0,0.59,cloudy,298
2020-09-20,Sunday,7,9,1,19,19,54,Autumn,0,1,0.0,0.0,70.8,0.915,100,rain,30.0,20.8,23.5,0.11,rain,662
2018-11-01,Thursday,7,35,2,18,34,38,Autumn,0,0,0.0,0.0,61.7,0.152,100,rain,23.8,324.7,160.6,0.79,rain,709
2019-06-04,Tuesday,6,20,56,20,18,53,Summer,0,0,0.0,0.0,82.1,0.011,100,rain,32.3,119.5,220.6,0.05,rain,616
2021-09-24,Friday,7,11,3,19,15,15,Autumn,0,0,0.0,0.0,73.7,0.0,0,none,20.8,125.9,74.3,0.62,clear,774
2023-04-10,Monday,7,0,35,19,45,30,Spring,0,0,0.0,0.0,63.9,0.0,0,none,19.7,57.9,37.3,0.66,cloudy,735
2022-02-05,Saturday,7,8,49,18,2,36,Winter,0,1,0.0,0.0,38.2,0.0,0,none,24.2,355.7,162.3,0.15,cloudy,697
2011-05-06,Friday,6,34,59,20,1,36,Spring,0,0,0.0,0.0,72.1,0.0,0,none,23.0,155.6,310.8,0.12,clear,394
2012-05-12,Saturday,6,30,5,20,5,55,Spring,0,1,0.0,0.0,74.3,2.524,100,rain,18.3,351.1,278.5,0.75,rain,316
2016-01-21,Thursday,7,16,27,17,49,13,Winter,0,0,0.0,0.0,61.3,0.025,100,rain,36.0,269.2,147.8,0.42,rain,386
2018-05-02,Wednesday,6,38,3,19,59,14,Spring,0,0,0.0,0.0,78.7,0.0,0,none,33.3,141.1,72.2,0.59,cloudy,326
2014-12-26,Friday,7,15,0,17,29,19,Winter,0,0,0.0,0.0,65.4,0.002,100,rain,28.9,135.0,,0.17,rain,270
2021-08-11,Wednesday,6,47,4,20,5,47,Summer,0,0,0.0,0.0,84.3,0.027,100,rain,21.6,157.0,61.4,0.11,rain,633
2021-03-02,Tuesday,6,45,44,18,21,43,Spring,0,0,0.0,0.0,53.3,0.022,100,rain,32.2,4.2,159.8,0.62,rain,654
2011-05-22,Sunday,6,24,55,20,11,40,Spring,0,1,0.0,0.0,79.7,0.0,0,none,34.2,219.1,282.1,0.67,cloudy,348
2022-05-14,Saturday,6,29,7,20,6,58,Spring,0,1,0.0,0.0,79.4,0.0,0,none,24.8,185.3,167.2,0.45,cloudy,707
2021-08-13,Friday,6,48,14,20,3,55,Summer,0,0,0.0,0.0,84.1,0.143,100,rain,24.2,132.1,62.0,0.18,rain,755
2015-03-02,Monday,6,46,19,18,21,20,Spring,0,0,0.0,0.0,54.2,0.001,100,rain,0.0,355.2,138.3,0.4,rain,360
2013-05-07,Tuesday,6,33,49,20,2,34,Spring,0,0,0.0,0.0,73.5,0.0,0,none,18.3,203.8,340.1,0.92,clear,361
2013-01-18,Friday,7,17,3,17,47,16,Winter,0,0,0.0,0.0,51.5,0.0,0,none,0.0,111.3,180.1,0.25,clear,348
2017-11-14,Tuesday,6,45,34,17,26,2,Autumn,0,0,0.0,0.0,69.0,0.0,0,none,15.0,107.3,168.7,0.87,cloudy,309
2022-09-25,Sunday,7,11,28,19,14,19,Autumn,0,1,0.0,0.0,84.1,0.0,0,none,18.8,200.0,193.0,0.0,clear,737
2016-09-22,Thursday,7,10,3,19,17,26,Autumn,0,0,0.0,0.0,83.7,0.0,0,none,20.8,68.4,263.6,0.71,cloudy,383
2023-04-05,Wednesday,7,6,21,19,42,30,Spring,0,0,0.0,0.0,71.1,0.255,100,rain,31.1,129.9,17.5,0.5,rain,735
2011-03-10,Thursday,6,37,21,18,26,36,Spring,0,0,0.0,0.0,58.7,0.0,0,none,22.7,341.9,273.7,0.2,clear,320
2020-03-22,Sunday,7,22,9,19,34,32,Spring,0,1,0.0,0.0,67.8,0.053,100,rain,20.8,113.9,66.0,0.94,rain,598
2021-08-10,Tuesday,6,46,29,20,6,42,Summer,0,0,0.0,0.0,85.9,0.0,0,none,31.1,160.6,61.2,0.08,cloudy,606
2017-08-26,Saturday,6,55,30,19,50,21,Summer,0,1,0.0,0.0,80.1,5.642,100,rain,41.3,104.4,79.6,0.16,rain,218
2021-06-26,Saturday,6,23,1,20,25,53,Summer,0,1,0.0,0.0,83.8,0.041,100,rain,25.4,152.7,91.8,0.56,rain,740
2016-04-06,Wednesday,7,4,20,19,43,28,Spring,0,0,0.0,0.0,69.7,0.0,0,none,19.7,225.1,272.7,0.97,cloudy,332
2018-07-17,Tuesday,6,32,18,20,22,45,Summer,0,0,0.0,0.0,86.5,0.0,0,none,17.2,218.1,221.8,0.16,cloudy,716
2022-10-16,Sunday,7,23,51,18,49,44,Autumn,0,1,0.0,0.0,79.0,0.0,0,none,20.8,136.1,87.3,0.72,cloudy,733
2017-12-27,Wednesday,7,15,28,17,30,5,Winter,0,0,0.0,0.0,42.5,0.082,100,rain,29.8,15.7,49.0,0.32,rain,313
2013-01-07,Monday,7,17,57,17,38,6,Winter,0,0,0.0,0.0,49.6,0.0,0,none,21.9,89.0,112.2,0.86,cloudy,339
2013-12-22,Sunday,7,13,22,17,27,12,Winter,0,1,0.0,0.0,55.3,0.021,100,rain,25.3,330.5,129.6,0.68,rain,316
2013-11-13,Wednesday,6,44,44,17,26,33,Autumn,0,0,0.0,0.0,46.4,0.0,0,none,30.0,17.4,151.7,0.36,clear,332
2020-05-18,Monday,6,26,31,20,9,45,Spring,0,0,0.0,0.0,80.1,0.0,0,none,0.0,244.1,239.0,0.87,clear,693
2010-06-06,Sunday,6,20,37,20,19,54,Summer,0,1,0.0,0.0,83.7,0.107,100,rain,25.3,153.1,150.2,0.81,rain,350
2021-04-09,Friday,7,1,9,19,45,10,Spring,0,0,0.0,0.0,74.6,0.0,0,none,35.6,162.3,70.8,0.92,cloudy,792
2014-09-17,Wednesday,7,7,7,19,24,17,Autumn,0,0,0.0,0.0,78.1,0.048,100,rain,18.3,87.2,,0.78,rain,356
2011-09-08,Thursday,7,2,12,19,35,43,Autumn,0,0,0.0,0.0,78.4,0.0,0,none,18.3,22.1,290.6,0.37,clear,357
2011-10-06,Thursday,7,17,27,19,1,21,Autumn,0,0,0.0,0.0,77.4,0.0,0,none,32.6,116.5,232.4,0.32,cloudy,321
2016-03-16,Wednesday,7,29,21,19,30,51,Spring,0,0,0.0,0.0,71.9,0.0,0,none,23.0,96.6,157.2,0.26,cloudy,321
2017-12-20,Wednesday,7,12,22,17,26,12,Winter,0,0,0.0,0.0,69.5,0.126,100,rain,19.1,255.2,139.3,0.08,rain,327
2012-12-04,Tuesday,7,2,2,17,21,45,Winter,0,0,0.0,0.0,69.8,0.086,100,rain,32.2,193.9,107.1,0.71,rain,355
2019-06-01,Saturday,6,21,30,20,17,22,Summer,0,1,0.0,0.0,84.0,0.0,0,none,0.0,171.2,258.1,0.94,cloudy,762
2017-02-18,Saturday,6,58,0,18,13,5,Winter,0,1,0.0,0.0,70.1,0.004,100,rain,21.9,157.3,224.5,0.75,rain,365
2021-07-09,Friday,6,28,19,20,25,9,Summer,0,0,0.0,0.0,75.6,1.071,100,rain,35.8,129.9,23.6,0.0,rain,717
2023-03-03,Friday,6,45,12,18,22,5,Spring,0,0,0.0,0.0,63.3,0.005,100,rain,42.7,311.9,201.5,0.38,rain,708
2010-11-27,Saturday,6,56,5,17,22,0,Autumn,0,1,0.0,0.0,48.6,0.0,0,none,0.0,69.5,189.5,0.71,clear,349
2015-12-18,Friday,7,11,0,17,25,5,Winter,0,0,0.0,0.0,52.0,0.0,0,none,30.0,331.4,167.6,0.25,clear,383
2017-09-28,Thursday,7,13,12,19,10,19,Autumn,0,0,0.0,0.0,81.6,0.331,100,rain,32.2,18.6,204.3,0.27,rain,337
2016-07-08,Friday,6,27,54,20,25,15,Summer,0,0,0.0,0.0,86.8,0.0,0,none,24.3,118.5,290.9,0.14,cloudy,377
2011-09-15,Thursday,7,5,54,19,27,6,Autumn,0,0,0.0,0.0,84.7,0.0,0,none,19.5,155.3,265.0,0.61,cloudy,404
2018-12-21,Friday,7,12,46,17,26,35,Winter,0,0,0.0,0.0,54.9,0.0,0,none,26.3,293.1,121.1,0.47,clear,757
2017-09-02,Saturday,6,59,18,19,42,16,Autumn,0,1,0.0,0.0,82.5,0.0,0,none,0.0,129.3,284.4,0.38,cloudy,226
2019-03-25,Monday,7,19,26,19,35,53,Spring,0,0,0.0,0.0,74.3,0.0,0,none,18.3,330.2,146.4,0.65,cloudy,575
2017-10-31,Tuesday,7,34,27,18,35,14,Autumn,0,0,0.0,0.0,71.0,0.035,100,rain,26.4,115.7,157.5,0.39,rain,346
2015-02-08,Sunday,7,6,52,18,4,49,Winter,0,1,0.0,0.0,65.2,0.0,0,none,25.1,196.3,197.3,0.66,cloudy,275
2014-02-22,Saturday,6,54,25,18,15,52,Winter,0,1,0.0,0.0,60.2,0.0,0,none,20.8,107.0,,0.75,cloudy,294
2017-04-23,Sunday,6,46,9,19,53,41,Spring,0,1,0.0,0.0,63.1,0.0,0,none,31.2,341.5,333.8,0.91,clear,276
2012-01-26,Thursday,7,14,41,17,53,33,Winter,0,0,0.0,0.0,56.9,0.0,0,none,25.3,307.4,186.8,0.11,cloudy,345
2011-06-03,Friday,6,21,5,20,18,21,Summer,0,0,0.0,0.0,84.5,0.0,0,none,22.9,129.4,303.4,0.07,clear,405
2020-04-10,Friday,6,59,44,19,45,54,Spring,0,0,0.0,0.0,70.4,0.201,100,rain,25.3,59.6,89.2,0.59,rain,796
2010-02-02,Tuesday,7,10,47,17,59,59,Winter,0,0,0.0,0.0,51.8,0.002,100,rain,0.0,40.7,85.7,0.62,rain,342
2019-01-30,Wednesday,7,12,36,17,57,15,Winter,0,0,0.0,0.0,47.2,0.0,0,none,18.3,58.1,96.2,0.83,cloudy,607
2013-03-03,Sunday,6,44,41,18,22,20,Spring,0,1,0.0,0.0,54.6,0.0,0,none,24.2,181.8,258.8,0.71,clear,271
2012-01-15,Sunday,7,17,45,17,44,4,Winter,0,1,0.0,0.0,58.1,0.0,0,none,25.9,167.7,154.1,0.73,cloudy,316
2021-11-08,Monday,6,40,44,17,29,25,Autumn,0,0,0.0,0.0,63.9,0.0,0,none,19.7,125.4,133.9,0.13,cloudy,684
2016-06-25,Saturday,6,22,45,20,25,45,Summer,0,1,0.0,0.0,84.3,0.101,100,rain,23.0,96.7,188.8,0.69,rain,366
2015-04-20,Monday,6,49,43,19,51,31,Spring,0,0,0.0,0.0,67.4,0.005,100,rain,27.6,341.4,157.8,0.06,rain,331
2015-06-29,Monday,6,23,49,20,26,0,Summer,0,0,0.0,0.0,83.0,0.018,100,rain,27.6,189.9,131.5,0.42,rain,389
2012-02-23,Thursday,6,53,56,18,16,14,Winter,0,0,0.0,0.0,71.7,0.0,0,none,28.3,226.2,154.7,0.06,cloudy,350
2021-04-17,Saturday,6,52,19,19,50,2,Spring,0,1,0.0,0.0,59.4,0.027,100,rain,37.4,356.6,67.3,0.19,rain,702
2016-10-06,Thursday,7,17,55,19,0,26,Autumn,0,0,0.0,0.0,81.2,0.0,0,none,19.8,79.1,210.2,0.19,cloudy,315
2010-08-18,Wednesday,6,50,51,19,59,16,Summer,0,0,0.0,0.0,86.7,0.001,100,rain,19.5,224.7,251.5,0.29,rain,375
2012-05-07,Monday,6,33,38,20,2,44,Spring,0,0,0.0,0.0,80.6,0.0,0,none,18.6,168.1,276.1,0.55,cloudy,344
2019-10-17,Thursday,7,24,18,18,48,56,Autumn,0,0,0.0,0.0,61.6,0.0,0,none,20.8,29.2,102.5,0.63,clear,590
2022-05-04,Wednesday,6,36,22,20,0,35,Spring,0,0,0.0,0.0,79.0,0.0,0,none,34.3,141.9,173.3,0.13,cloudy,776
2011-02-13,Sunday,7,2,57,18,8,50,Winter,0,1,0.0,0.0,54.9,0.0,0,none,19.9,193.9,220.5,0.35,clear,247
2010-06-20,Sunday,6,21,20,20,24,49,Summer,0,1,0.0,0.0,86.1,0.0,0,none,20.8,179.2,330.0,0.29,cloudy,317
2011-06-25,Saturday,6,22,30,20,25,39,Summer,0,1,0.0,0.0,84.7,0.0,0,none,25.1,169.2,333.1,0.82,cloudy,392
2015-12-19,Saturday,7,11,34,17,25,31,Winter,0,1,0.0,0.0,54.2,0.0,0,none,19.7,71.1,168.2,0.3,clear,328
2020-07-01,Wednesday,6,24,52,20,26,3,Summer,0,0,0.0,0.0,84.6,0.0,0,none,24.2,180.7,212.4,0.37,cloudy,778
2016-12-03,Saturday,7,1,17,17,21,42,Winter,0,1,0.0,0.0,54.5,0.596,100,rain,23.0,28.3,42.7,0.15,rain,379
2021-06-16,Wednesday,6,20,48,20,23,54,Summer,0,0,0.0,0.0,82.8,0.002,100,rain,21.9,62.1,227.2,0.22,rain,688
2013-12-15,Sunday,7,9,31,17,24,6,Winter,0,1,0.0,0.0,45.1,0.0,0,none,26.5,344.1,173.0,0.44,clear,290
2014-10-22,Wednesday,7,27,47,18,43,36,Autumn,0,0,0.0,0.0,72.6,0.0,0,none,17.2,41.0,,0.96,clear,329
2020-11-14,Saturday,6,45,48,17,25,55,Autumn,0,1,0.0,0.0,75.2,0.0,0,none,26.4,161.5,82.0,0.0,cloudy,746
2013-03-07,Thursday,6,40,11,18,24,59,Spring,0,0,0.0,0.0,57.7,0.0,0,none,23.6,129.6,210.1,0.85,clear,356
2019-05-01,Wednesday,6,39,8,19,58,27,Spring,0,0,0.0,0.0,78.4,0.0,0,none,25.7,158.1,171.1,0.9,cloudy,797
2016-05-18,Wednesday,6,26,31,20,9,42,Spring,0,0,0.0,0.0,76.6,0.034,100,rain,20.8,315.1,196.8,0.39,rain,414
2017-08-21,Monday,6,52,44,19,55,49,Summer,0,0,0.0,0.0,86.3,0.0,0,none,0.0,125.8,271.8,0.0,cloudy,358
2020-01-25,Saturday,7,15,4,17,52,43,Winter,0,1,0.0,0.0,59.6,0.0,0,none,13.9,130.7,89.2,0.03,cloudy,697
2019-01-21,Monday,7,16,22,17,49,27,Winter,1,0,0.0,0.0,53.3,0.0,0,none,24.2,128.0,100.2,0.52,cloudy,499
2018-03-30,Friday,7,13,9,19,39,0,Spring,0,0,0.0,0.0,68.6,0.0,0,none,25.3,28.0,68.9,0.47,clear,308
2011-07-19,Tuesday,6,33,14,20,22,3,Summer,0,0,0.0,0.0,81.9,0.1,100,rain,0.0,194.9,145.6,0.64,rain,416
2022-03-03,Thursday,6,44,55,18,22,14,Spring,0,0,0.0,0.0,63.8,0.0,0,none,18.3,135.0,139.0,0.03,cloudy,748
2021-07-17,Saturday,6,32,29,20,22,41,Summer,0,1,0.0,0.0,84.7,0.0,0,none,18.3,162.3,51.4,0.25,cloudy,699
2020-02-03,Monday,7,10,26,18,0,28,Winter,0,0,0.0,0.0,66.0,0.0,0,none,26.1,173.8,43.2,0.32,cloudy,723
2013-08-31,Saturday,6,58,12,19,44,39,Summer,0,1,0.0,0.0,85.1,0.0,0,none,16.1,203.3,268.7,0.85,clear,401
2015-02-03,Tuesday,7,10,18,18,0,40,Winter,0,0,0.0,0.0,45.1,0.018,100,rain,0.0,44.0,46.8,0.5,rain,280
2023-05-22,Monday,6,24,56,20,11,47,Spring,0,0,0.0,0.0,76.6,0.0,0,none,9.8,64.7,49.0,0.1,cloudy,713
2019-05-20,Monday,6,25,52,20,10,30,Spring,0,0,0.0,0.0,82.8,0.0,0,none,30.3,151.2,257.6,0.56,cloudy,671
2014-01-27,Monday,7,13,59,17,54,52,Winter,0,0,0.0,0.0,57.3,0.0,0,none,27.5,349.2,,0.89,cloudy,384
2016-06-15,Wednesday,6,20,41,20,23,37,Summer,0,0,0.0,0.0,86.5,0.0,0,none,21.4,122.2,294.4,0.35,cloudy,313
2016-09-13,Tuesday,7,5,16,19,28,37,Autumn,0,0,0.0,0.0,81.0,0.008,100,rain,29.8,48.6,240.7,0.4,rain,339
2019-09-03,Tuesday,6,59,35,19,41,41,Autumn,0,0,0.0,0.0,86.5,0.0,0,none,18.9,43.3,219.5,0.14,clear,638
2013-03-18,Monday,7,27,17,19,31,55,Spring,0,0,0.0,0.0,76.3,0.0,0,none,19.5,191.0,262.5,0.22,cloudy,336
2021-07-26,Monday,6,37,38,20,18,8,Summer,0,0,0.0,0.0,86.1,0.0,0,none,19.7,231.9,46.8,0.58,clear,713
2010-11-22,Monday,6,51,58,17,23,4,Autumn,0,0,0.0,0.0,72.5,0.0,0,none,27.8,164.6,157.7,0.54,cloudy,393
2012-11-17,Saturday,6,48,14,17,24,36,Autumn,0,1,0.0,0.0,57.8,0.0,0,none,0.0,83.7,188.0,0.13,clear,310
2017-12-15,Friday,7,9,32,17,24,6,Winter,0,0,0.0,0.0,51.2,0.0,0,none,23.0,6.1,64.6,0.91,cloudy,344
2018-11-24,Saturday,6,53,39,17,22,33,Autumn,0,1,0.0,0.0,65.1,0.0,0,none,0.0,246.3,65.0,0.55,cloudy,683
2018-03-31,Saturday,7,11,57,19,39,36,Spring,0,1,0.0,0.0,69.0,0.0,0,none,22.0,152.2,67.7,0.5,cloudy,277
2021-04-15,Thursday,6,54,28,19,48,48,Spring,0,0,0.0,0.2,66.7,0.0,0,none,25.3,71.7,23.3,0.12,cloudy,713
2014-09-25,Thursday,7,11,24,19,14,21,Autumn,0,0,0.0,0.0,74.0,0.272,100,rain,18.6,33.5,,0.05,rain,355
2013-04-11,Thursday,6,58,55,19,46,18,Spring,0,0,0.0,0.0,55.5,0.879,100,rain,32.3,356.8,279.8,0.04,rain,327
2011-09-13,Tuesday,7,4,51,19,29,35,Autumn,0,0,0.0,0.0,86.2,0.0,0,none,26.0,208.8,276.2,0.54,clear,349
2013-08-23,Friday,6,53,50,19,53,42,Summer,0,0,0.0,0.0,86.5,0.0,0,none,16.1,99.2,205.9,0.59,cloudy,405
2022-08-11,Thursday,6,46,56,20,6,1,Summer,0,0,0.0,0.0,82.3,0.101,100,rain,17.2,68.1,145.0,0.5,rain,710
2013-04-04,Thursday,7,6,58,19,42,7,Spring,0,0,0.0,0.0,52.0,0.0,0,none,24.9,350.7,221.5,0.8,cloudy,320
2010-11-25,Thursday,6,54,27,17,22,21,Autumn,1,0,0.0,0.0,70.6,0.027,100,rain,32.8,184.4,150.2,0.64,rain,210
2011-10-11,Tuesday,7,20,28,18,55,35,Autumn,0,0,0.0,0.0,78.9,0.0,0,none,0.0,308.7,222.4,0.5,cloudy,399
2012-06-16,Saturday,6,20,47,20,23,55,Summer,0,1,0.0,0.0,82.3,0.001,100,rain,17.2,132.6,256.2,0.9,rain,318
2018-08-05,Sunday,6,43,21,20,11,11,Summer,0,1,0.0,0.0,84.2,0.0,0,none,21.9,108.8,175.4,0.8,cloudy,702
2013-01-28,Monday,7,13,24,17,55,56,Winter,0,0,0.0,0.0,71.5,0.0,0,none,27.0,177.3,181.8,0.56,cloudy,423
2016-02-24,Wednesday,6,52,53,18,16,57,Winter,0,0,0.0,0.0,53.7,0.0,0,none,40.5,279.7,250.2,0.56,clear,294
2022-08-13,Saturday,6,48,6,20,4,10,Summer,0,1,0.0,0.0,82.6,0.019,100,rain,31.0,69.7,111.1,0.55,rain,743
2014-11-06,Thursday,6,38,53,17,30,56,Autumn,0,0,0.0,0.0,63.2,0.081,100,rain,20.8,349.6,,0.5,rain,334
2014-12-28,Sunday,7,15,45,17,30,34,Winter,0,1,0.0,0.0,41.9,0.132,100,rain,25.3,333.6,,0.25,rain,265
2015-02-06,Friday,7,8,18,18,3,10,Winter,0,0,0.0,0.0,47.3,0.0,0,none,0.0,67.6,166.9,0.59,cloudy,306
2015-10-16,Friday,7,23,37,18,50,1,Autumn,0,0,0.0,0.0,74.8,0.0,0,none,20.7,56.8,235.7,0.13,cloudy,358
2022-05-26,Thursday,6,23,12,20,14,16,Spring,0,0,0.0,0.0,80.5,0.0,0,none,24.9,245.7,211.1,0.87,clear,769
2020-04-05,Sunday,7,5,28,19,42,54,Spring,0,1,0.0,0.0,66.3,0.0,0,none,20.8,29.7,114.3,0.42,cloudy,572
2023-07-22,Saturday,6,35,3,20,20,39,Summer,0,1,0.0,0.0,88.5,0.0,0,none,18.3,249.1,244.3,0.16,cloudy,736
2012-10-20,Saturday,7,26,45,18,45,6,Autumn,0,1,0.0,0.0,73.2,0.0,0,none,24.2,177.8,204.2,0.18,cloudy,386
2019-08-17,Saturday,6,50,12,20,0,29,Summer,0,1,0.0,0.0,86.4,0.04,100,rain,18.3,172.2,172.0,0.57,rain,637
2017-11-26,Sunday,6,55,30,17,22,7,Autumn,0,1,0.0,0.0,66.5,0.0,0,none,11.4,43.3,174.1,0.25,clear,306
2014-04-04,Friday,7,7,16,19,41,58,Spring,0,0,0.0,0.0,69.2,0.025,100,rain,26.2,359.3,,0.16,rain,374
2019-03-10,Sunday,7,37,16,19,26,38,Spring,0,1,0.0,0.0,73.0,0.0,0,none,11.4,64.5,108.8,0.14,cloudy,549
2013-12-03,Tuesday,7,1,5,17,21,41,Winter,0,0,0.0,0.0,69.5,0.0,0,none,24.2,208.5,169.7,0.03,cloudy,339
2012-03-20,Tuesday,7,24,37,19,33,18,Spring,0,0,0.0,0.0,65.6,1.434,100,rain,37.8,113.3,80.7,0.93,rain,365
2017-09-10,Sunday,7,3,33,19,32,36,Autumn,0,1,0.0,0.0,77.3,0.0,0,none,23.0,29.5,289.3,0.66,clear,268
2012-09-05,Wednesday,7,1,0,19,38,25,Autumn,0,0,0.0,0.0,86.6,0.0,0,none,17.2,228.4,290.6,0.67,cloudy,340
2015-04-09,Thursday,7,1,45,19,44,49,Spring,0,0,0.0,0.0,77.2,0.0,0,none,25.5,156.8,258.2,0.68,cloudy,309
2017-04-04,Tuesday,7,6,56,19,42,7,Spring,0,0,0.0,0.0,74.8,0.0,0,none,29.9,156.1,288.6,0.27,clear,332
2019-02-09,Saturday,7,6,6,18,5,39,Winter,0,1,0.0,0.0,41.8,0.0,0,none,21.9,31.5,45.9,0.16,cloudy,532
2023-04-27,Thursday,6,42,46,19,55,59,Spring,0,0,0.0,0.0,69.4,0.414,100,rain,32.6,352.4,84.5,0.25,rain,748
2013-09-24,Tuesday,7,10,59,19,15,17,Autumn,0,0,0.0,0.0,83.8,0.096,100,rain,19.3,12.5,264.5,0.67,rain,329
2017-05-28,Sunday,6,22,25,20,15,27,Spring,0,1,0.0,0.0,82.7,0.006,100,rain,23.4,151.7,262.6,0.1,rain,306
2021-08-03,Tuesday,6,42,21,20,12,35,Summer,0,0,0.0,0.0,83.3,0.006,100,rain,20.8,154.6,46.0,0.84,rain,680
2018-12-03,Monday,7,0,54,17,21,40,Winter,0,0,0.0,0.0,58.5,0.0,0,none,25.3,12.6,143.0,0.87,clear,746
2014-09-11,Thursday,7,3,56,19,31,43,Autumn,0,0,0.0,0.0,86.6,0.0,0,none,20.8,137.4,,0.59,clear,339
2010-06-24,Thursday,6,22,17,20,25,33,Summer,0,0,0.0,0.0,82.4,0.128,100,rain,0.0,153.5,164.4,0.44,rain,409
2014-02-16,Sunday,7,0,6,18,11,22,Winter,0,1,0.0,0.0,64.9,0.0,0,none,24.2,153.5,,0.56,cloudy,321
2016-01-05,Tuesday,7,17,39,17,35,59,Winter,0,0,0.0,0.0,46.6,0.0,0,none,18.3,54.3,127.7,0.86,cloudy,345
2013-12-08,Sunday,7,4,49,17,22,13,Winter,0,1,0.0,0.0,42.5,0.0,0,none,0.0,5.2,103.1,0.2,cloudy,311
2022-02-14,Monday,7,1,50,18,9,53,Winter,0,0,0.0,0.0,54.2,0.0,0,none,23.0,201.1,159.7,0.44,cloudy,705
2010-08-06,Friday,6,43,53,20,10,24,Summer,0,0,0.0,0.0,86.5,0.0,0,none,0.0,219.6,235.0,0.89,cloudy,393
2020-07-29,Wednesday,6,39,31,20,16,2,Summer,0,0,0.0,0.0,78.9,0.652,100,rain,29.8,177.0,58.0,0.32,rain,651
